ID,SENSSAvgMom,NotificationNum,NotificationNumQuad,NotificationNumCub
146,50.5,1,1,1
146,49,2,4,8
146,54,3,9,27
146,15.5,4,16,64
146,40.5,5,25,125
146,52.5,6,36,216
146,56,1,1,1
146,49.5,2,4,8
146,55,3,9,27
146,54.5,4,16,64
146,55,5,25,125
146,30.5,6,36,216
146,53.5,1,1,1
146,27,2,4,8
146,NA,3,9,27
146,NA,4,16,64
146,63.5,5,25,125
146,31,6,36,216
146,34.5,1,1,1
146,29.5,2,4,8
146,30.5,3,9,27
146,41.5,4,16,64
146,NA,5,25,125
146,NA,6,36,216
146,52.5,1,1,1
146,55.5,2,4,8
146,54,3,9,27
146,57.5,4,16,64
146,36,5,25,125
146,42.5,6,36,216
146,49,1,1,1
146,53.5,2,4,8
146,51,3,9,27
146,51.5,4,16,64
146,55,5,25,125
146,67.5,6,36,216
146,58,1,1,1
146,58,2,4,8
146,58,3,9,27
146,NA,4,16,64
146,65.5,5,25,125
146,36.5,6,36,216
146,61,1,1,1
146,58.5,2,4,8
146,57.5,3,9,27
146,60.5,4,16,64
146,53.5,5,25,125
146,56,6,36,216
146,NA,1,1,1
146,52.5,2,4,8
146,66,3,9,27
146,56.5,4,16,64
146,62,5,25,125
146,67,6,36,216
146,61,1,1,1
146,61.5,2,4,8
146,56,3,9,27
146,71.5,4,16,64
146,57.5,5,25,125
146,54,6,36,216
146,55.5,1,1,1
146,59,2,4,8
146,53.5,3,9,27
146,49,4,16,64
146,49,5,25,125
146,32,6,36,216
146,55,1,1,1
146,51.5,2,4,8
146,55.5,3,9,27
146,60,4,16,64
146,58.5,5,25,125
146,56.5,6,36,216
146,57.5,1,1,1
146,NA,2,4,8
146,65,3,9,27
146,62,4,16,64
146,NA,5,25,125
146,58.5,6,36,216
146,59.5,1,1,1
146,59,2,4,8
146,54.5,3,9,27
146,62,4,16,64
146,55.5,5,25,125
146,57,6,36,216
146,59,1,1,1
146,55,2,4,8
146,57,3,9,27
146,59.5,4,16,64
146,60.5,5,25,125
146,58,6,36,216
146,61,1,1,1
146,61.5,2,4,8
146,NA,3,9,27
146,59,4,16,64
146,56,5,25,125
146,57.5,6,36,216
146,61.5,1,1,1
146,59.5,2,4,8
146,58,3,9,27
146,NA,4,16,64
146,NA,5,25,125
146,64,6,36,216
146,60.5,1,1,1
146,55,2,4,8
146,58.5,3,9,27
146,56,4,16,64
146,41,5,25,125
146,54.5,6,36,216
146,NA,1,1,1
146,54.5,2,4,8
146,59.5,3,9,27
146,47,4,16,64
146,48.5,5,25,125
146,55.5,6,36,216
150,25,1,1,1
150,43,2,4,8
150,61,3,9,27
150,22.5,4,16,64
150,68,5,25,125
150,71.5,6,36,216
150,20.5,1,1,1
150,24.5,2,4,8
150,30,3,9,27
150,26,4,16,64
150,27.5,5,25,125
150,82.5,6,36,216
150,68,1,1,1
150,79.5,2,4,8
150,74.5,3,9,27
150,80.5,4,16,64
150,76,5,25,125
150,78.5,6,36,216
150,24.5,1,1,1
150,70,2,4,8
150,44.5,3,9,27
150,86.5,4,16,64
150,51,5,25,125
150,84,6,36,216
150,79.5,1,1,1
150,81.5,2,4,8
150,NA,3,9,27
150,54,4,16,64
150,79,5,25,125
150,16.5,6,36,216
150,75,1,1,1
150,23,2,4,8
150,40.5,3,9,27
150,29,4,16,64
150,44.5,5,25,125
150,8,6,36,216
150,20.5,1,1,1
150,26,2,4,8
150,20,3,9,27
150,8.5,4,16,64
150,22,5,25,125
150,22,6,36,216
150,20.5,1,1,1
150,76,2,4,8
150,15.5,3,9,27
150,21,4,16,64
150,71,5,25,125
150,22.5,6,36,216
150,11,1,1,1
150,63.5,2,4,8
150,66,3,9,27
150,21,4,16,64
150,15,5,25,125
150,73.5,6,36,216
150,26.5,1,1,1
150,NA,2,4,8
150,26,3,9,27
150,32,4,16,64
150,57.5,5,25,125
150,20.5,6,36,216
150,17,1,1,1
150,19,2,4,8
150,23.5,3,9,27
150,25.5,4,16,64
150,20,5,25,125
150,24.5,6,36,216
150,74.5,1,1,1
150,17.5,2,4,8
150,27,3,9,27
150,20.5,4,16,64
150,68.5,5,25,125
150,NA,6,36,216
150,25,1,1,1
150,70.5,2,4,8
150,73,3,9,27
150,25.5,4,16,64
150,30,5,25,125
150,28.5,6,36,216
150,24.5,1,1,1
150,15.5,2,4,8
150,64.5,3,9,27
150,26,4,16,64
150,24.5,5,25,125
150,23.5,6,36,216
150,21.5,1,1,1
150,18,2,4,8
150,NA,3,9,27
150,67,4,16,64
150,26,5,25,125
150,38.5,6,36,216
150,75,1,1,1
150,NA,2,4,8
150,64,3,9,27
150,23.5,4,16,64
150,35.5,5,25,125
150,75,6,36,216
150,18,1,1,1
150,25.5,2,4,8
150,NA,3,9,27
150,78.5,4,16,64
150,77,5,25,125
150,21.5,6,36,216
150,51,1,1,1
150,23,2,4,8
150,67.5,3,9,27
150,53,4,16,64
150,54,5,25,125
150,67,6,36,216
150,12,1,1,1
150,35,2,4,8
150,22.5,3,9,27
150,27,4,16,64
150,24.5,5,25,125
150,26.5,6,36,216
150,75,1,1,1
150,65.5,2,4,8
150,68.5,3,9,27
150,69,4,16,64
150,56.5,5,25,125
150,33,6,36,216
150,71,1,1,1
150,24.5,2,4,8
150,46,3,9,27
150,37,4,16,64
150,36.5,5,25,125
150,31.5,6,36,216
152,52,1,1,1
152,78,2,4,8
152,73.5,3,9,27
152,64.5,4,16,64
152,67.5,5,25,125
152,22.5,6,36,216
152,71,1,1,1
152,25.5,2,4,8
152,45.5,3,9,27
152,NA,4,16,64
152,21,5,25,125
152,20.5,6,36,216
152,NA,1,1,1
152,69,2,4,8
152,15.5,3,9,27
152,11.5,4,16,64
152,10.5,5,25,125
152,44,6,36,216
152,16,1,1,1
152,22,2,4,8
152,16.5,3,9,27
152,21,4,16,64
152,16,5,25,125
152,34.5,6,36,216
152,19,1,1,1
152,NA,2,4,8
152,5.5,3,9,27
152,14.5,4,16,64
152,34,5,25,125
152,9.5,6,36,216
152,9,1,1,1
152,50,2,4,8
152,17,3,9,27
152,49.5,4,16,64
152,49.5,5,25,125
152,8,6,36,216
152,17,1,1,1
152,NA,2,4,8
152,6.5,3,9,27
152,NA,4,16,64
152,17,5,25,125
152,19,6,36,216
152,18,1,1,1
152,9,2,4,8
152,14,3,9,27
152,49.5,4,16,64
152,NA,5,25,125
152,24,6,36,216
152,8.5,1,1,1
152,13.5,2,4,8
152,14,3,9,27
152,8.5,4,16,64
152,19.5,5,25,125
152,8.5,6,36,216
152,4,1,1,1
152,1,2,4,8
152,13,3,9,27
152,50,4,16,64
152,26,5,25,125
152,5,6,36,216
152,6,1,1,1
152,3.5,2,4,8
152,10,3,9,27
152,41,4,16,64
152,18,5,25,125
152,33.5,6,36,216
152,31.5,1,1,1
152,49.5,2,4,8
152,35,3,9,27
152,49.5,4,16,64
152,22,5,25,125
152,9.5,6,36,216
152,11.5,1,1,1
152,14,2,4,8
152,NA,3,9,27
152,17.5,4,16,64
152,2.5,5,25,125
152,20.5,6,36,216
152,8,1,1,1
152,14.5,2,4,8
152,NA,3,9,27
152,19,4,16,64
152,23.5,5,25,125
152,6,6,36,216
152,44.5,1,1,1
152,8.5,2,4,8
152,11,3,9,27
152,18.5,4,16,64
152,NA,5,25,125
152,37,6,36,216
152,46.5,1,1,1
152,35.5,2,4,8
152,NA,3,9,27
152,26.5,4,16,64
152,17.5,5,25,125
152,66.5,6,36,216
152,46.5,1,1,1
152,32.5,2,4,8
152,41,3,9,27
152,33.5,4,16,64
152,49.5,5,25,125
152,13,6,36,216
152,17.5,1,1,1
152,26.5,2,4,8
152,22.5,3,9,27
152,9.5,4,16,64
152,NA,5,25,125
152,14.5,6,36,216
152,28,1,1,1
152,16,2,4,8
152,23.5,3,9,27
152,NA,4,16,64
152,18.5,5,25,125
152,16,6,36,216
152,11,1,1,1
152,27.5,2,4,8
152,28,3,9,27
152,31,4,16,64
152,1,5,25,125
152,30.5,6,36,216
152,13.5,1,1,1
152,12,2,4,8
152,10,3,9,27
152,NA,4,16,64
152,8,5,25,125
152,7,6,36,216
153,23,1,1,1
153,30.5,2,4,8
153,36.5,3,9,27
153,38,4,16,64
153,39,5,25,125
153,34.5,6,36,216
153,36,1,1,1
153,NA,2,4,8
153,37,3,9,27
153,22.5,4,16,64
153,33.5,5,25,125
153,38,6,36,216
153,38,1,1,1
153,34.5,2,4,8
153,30,3,9,27
153,30.5,4,16,64
153,23,5,25,125
153,28.5,6,36,216
153,26.5,1,1,1
153,29,2,4,8
153,26,3,9,27
153,29.5,4,16,64
153,40.5,5,25,125
153,25.5,6,36,216
153,22.5,1,1,1
153,27.5,2,4,8
153,35.5,3,9,27
153,NA,4,16,64
153,24,5,25,125
153,33,6,36,216
153,27.5,1,1,1
153,36.5,2,4,8
153,30,3,9,27
153,29.5,4,16,64
153,30.5,5,25,125
153,31,6,36,216
153,25.5,1,1,1
153,NA,2,4,8
153,27,3,9,27
153,NA,4,16,64
153,26.5,5,25,125
153,33.5,6,36,216
153,25,1,1,1
153,25,2,4,8
153,28,3,9,27
153,25,4,16,64
153,25.5,5,25,125
153,27.5,6,36,216
153,25,1,1,1
153,27,2,4,8
153,28.5,3,9,27
153,32,4,16,64
153,15.5,5,25,125
153,25.5,6,36,216
153,20,1,1,1
153,10.5,2,4,8
153,25.5,3,9,27
153,20.5,4,16,64
153,28.5,5,25,125
153,23,6,36,216
153,19,1,1,1
153,23,2,4,8
153,29,3,9,27
153,28.5,4,16,64
153,25,5,25,125
153,27,6,36,216
153,14.5,1,1,1
153,15,2,4,8
153,15.5,3,9,27
153,16,4,16,64
153,NA,5,25,125
153,16.5,6,36,216
153,14.5,1,1,1
153,25,2,4,8
153,16,3,9,27
153,NA,4,16,64
153,23,5,25,125
153,11,6,36,216
153,17.5,1,1,1
153,15.5,2,4,8
153,10,3,9,27
153,16.5,4,16,64
153,12.5,5,25,125
153,18.5,6,36,216
153,20.5,1,1,1
153,NA,2,4,8
153,23.5,3,9,27
153,21.5,4,16,64
153,14.5,5,25,125
153,20,6,36,216
153,15,1,1,1
153,NA,2,4,8
153,18,3,9,27
153,23.5,4,16,64
153,26,5,25,125
153,12.5,6,36,216
153,17,1,1,1
153,14,2,4,8
153,15.5,3,9,27
153,12,4,16,64
153,16.5,5,25,125
153,11,6,36,216
153,13,1,1,1
153,14,2,4,8
153,NA,3,9,27
153,6,4,16,64
153,15,5,25,125
153,15.5,6,36,216
153,13.5,1,1,1
153,13,2,4,8
153,13.5,3,9,27
153,10,4,16,64
153,15,5,25,125
153,17,6,36,216
153,13,1,1,1
153,13.5,2,4,8
153,14.5,3,9,27
153,NA,4,16,64
153,5.5,5,25,125
153,8,6,36,216
153,11,1,1,1
153,NA,2,4,8
153,22,3,9,27
153,12,4,16,64
153,12.5,5,25,125
153,NA,6,36,216
156,4.5,1,1,1
156,79.5,2,4,8
156,94,3,9,27
156,87,4,16,64
156,87.5,5,25,125
156,77,6,36,216
156,74.5,1,1,1
156,29,2,4,8
156,20,3,9,27
156,23.5,4,16,64
156,90.5,5,25,125
156,22.5,6,36,216
156,82.5,1,1,1
156,29,2,4,8
156,30,3,9,27
156,24,4,16,64
156,19.5,5,25,125
156,20,6,36,216
156,17.5,1,1,1
156,19,2,4,8
156,28,3,9,27
156,26.5,4,16,64
156,33,5,25,125
156,21,6,36,216
156,30,1,1,1
156,NA,2,4,8
156,NA,3,9,27
156,32,4,16,64
156,78.5,5,25,125
156,27,6,36,216
156,34,1,1,1
156,NA,2,4,8
156,22.5,3,9,27
156,28.5,4,16,64
156,25,5,25,125
156,28,6,36,216
156,35,1,1,1
156,31,2,4,8
156,28.5,3,9,27
156,49.5,4,16,64
156,61.5,5,25,125
156,30.5,6,36,216
156,31.5,1,1,1
156,28.5,2,4,8
156,NA,3,9,27
156,19.5,4,16,64
156,28.5,5,25,125
156,33.5,6,36,216
156,72.5,1,1,1
156,26.5,2,4,8
156,17.5,3,9,27
156,34,4,16,64
156,34,5,25,125
156,39,6,36,216
156,36.5,1,1,1
156,22.5,2,4,8
156,30.5,3,9,27
156,26.5,4,16,64
156,25,5,25,125
156,26.5,6,36,216
156,33,1,1,1
156,37,2,4,8
156,36,3,9,27
156,NA,4,16,64
156,29.5,5,25,125
156,19,6,36,216
156,38.5,1,1,1
156,24.5,2,4,8
156,27,3,9,27
156,30.5,4,16,64
156,34,5,25,125
156,51,6,36,216
156,23.5,1,1,1
156,37,2,4,8
156,52,3,9,27
156,47.5,4,16,64
156,49,5,25,125
156,50,6,36,216
156,44.5,1,1,1
156,65,2,4,8
156,58,3,9,27
156,66.5,4,16,64
156,63.5,5,25,125
156,64.5,6,36,216
156,64.5,1,1,1
156,60,2,4,8
156,65.5,3,9,27
156,61,4,16,64
156,68,5,25,125
156,68,6,36,216
156,67.5,1,1,1
156,62.5,2,4,8
156,67.5,3,9,27
156,71.5,4,16,64
156,63,5,25,125
156,63,6,36,216
156,42,1,1,1
156,44.5,2,4,8
156,46.5,3,9,27
156,49.5,4,16,64
156,39,5,25,125
156,30.5,6,36,216
156,36.5,1,1,1
156,47,2,4,8
156,32.5,3,9,27
156,58.5,4,16,64
156,36,5,25,125
156,36,6,36,216
156,37.5,1,1,1
156,39,2,4,8
156,30,3,9,27
156,33,4,16,64
156,31.5,5,25,125
156,35,6,36,216
156,37.5,1,1,1
156,49,2,4,8
156,52.5,3,9,27
156,33,4,16,64
156,38,5,25,125
156,35.5,6,36,216
156,37.5,1,1,1
156,41,2,4,8
156,37.5,3,9,27
156,67,4,16,64
156,NA,5,25,125
156,66.5,6,36,216
157,NA,1,1,1
157,79.5,2,4,8
157,57,3,9,27
157,63,4,16,64
157,49.5,5,25,125
157,49.5,6,36,216
157,49,1,1,1
157,NA,2,4,8
157,52.5,3,9,27
157,NA,4,16,64
157,70,5,25,125
157,11.5,6,36,216
157,28.5,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,39,4,16,64
157,39,5,25,125
157,NA,6,36,216
157,23,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,28.5,4,16,64
157,NA,5,25,125
157,35.5,6,36,216
157,38,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,60,6,36,216
157,45,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,47,4,16,64
157,47.5,5,25,125
157,37,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,62.5,6,36,216
157,35,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,36.5,6,36,216
157,21,1,1,1
157,NA,2,4,8
157,35.5,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,37,6,36,216
157,37,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,34,6,36,216
157,59,1,1,1
157,38,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
157,NA,1,1,1
157,NA,2,4,8
157,NA,3,9,27
157,NA,4,16,64
157,NA,5,25,125
157,NA,6,36,216
158,NA,1,1,1
158,100,2,4,8
158,31.5,3,9,27
158,NA,4,16,64
158,70,5,25,125
158,100,6,36,216
158,NA,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,1,4,16,64
158,1,5,25,125
158,10,6,36,216
158,1,1,1,1
158,NA,2,4,8
158,1,3,9,27
158,NA,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,11,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,NA,4,16,64
158,34,5,25,125
158,100,6,36,216
158,58,1,1,1
158,1,2,4,8
158,1,3,9,27
158,1,4,16,64
158,1,5,25,125
158,1,6,36,216
158,61.5,1,1,1
158,71,2,4,8
158,100,3,9,27
158,76,4,16,64
158,85,5,25,125
158,73.5,6,36,216
158,1,1,1,1
158,NA,2,4,8
158,21.5,3,9,27
158,NA,4,16,64
158,100,5,25,125
158,99,6,36,216
158,NA,1,1,1
158,NA,2,4,8
158,70.5,3,9,27
158,100,4,16,64
158,100,5,25,125
158,1,6,36,216
158,1,1,1,1
158,3,2,4,8
158,NA,3,9,27
158,NA,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,NA,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,NA,2,4,8
158,1,3,9,27
158,11.5,4,16,64
158,NA,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,1,3,9,27
158,1,4,16,64
158,1,5,25,125
158,14,6,36,216
158,1,1,1,1
158,NA,2,4,8
158,72,3,9,27
158,88,4,16,64
158,18.5,5,25,125
158,33,6,36,216
158,NA,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,1,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,1,3,9,27
158,1.5,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,1,3,9,27
158,1,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,1,2,4,8
158,NA,3,9,27
158,1,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,NA,2,4,8
158,1,3,9,27
158,NA,4,16,64
158,1,5,25,125
158,1,6,36,216
158,NA,1,1,1
158,1,2,4,8
158,1,3,9,27
158,1,4,16,64
158,1,5,25,125
158,1,6,36,216
158,1,1,1,1
158,10.5,2,4,8
158,1,3,9,27
158,NA,4,16,64
158,18.5,5,25,125
158,14.5,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,14.5,3,9,27
155,NA,4,16,64
155,26,5,25,125
155,NA,6,36,216
155,6,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,69,4,16,64
155,17.5,5,25,125
155,74.5,6,36,216
155,1,1,1,1
155,87.5,2,4,8
155,81.5,3,9,27
155,100,4,16,64
155,21.5,5,25,125
155,1,6,36,216
155,1,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,43,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,59.5,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,99.5,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
155,NA,1,1,1
155,NA,2,4,8
155,NA,3,9,27
155,NA,4,16,64
155,NA,5,25,125
155,NA,6,36,216
159,24.5,1,1,1
159,35,2,4,8
159,31,3,9,27
159,26,4,16,64
159,7.5,5,25,125
159,27,6,36,216
159,19.5,1,1,1
159,NA,2,4,8
159,19.5,3,9,27
159,24.5,4,16,64
159,32,5,25,125
159,18.5,6,36,216
159,20,1,1,1
159,27.5,2,4,8
159,NA,3,9,27
159,22,4,16,64
159,19.5,5,25,125
159,26.5,6,36,216
159,33.5,1,1,1
159,19,2,4,8
159,29.5,3,9,27
159,24,4,16,64
159,14,5,25,125
159,21,6,36,216
159,22,1,1,1
159,21.5,2,4,8
159,27.5,3,9,27
159,30.5,4,16,64
159,26,5,25,125
159,26,6,36,216
159,30,1,1,1
159,28,2,4,8
159,18,3,9,27
159,33,4,16,64
159,25,5,25,125
159,20,6,36,216
159,32,1,1,1
159,26.5,2,4,8
159,26.5,3,9,27
159,21,4,16,64
159,32.5,5,25,125
159,39.5,6,36,216
159,34,1,1,1
159,34,2,4,8
159,35.5,3,9,27
159,29,4,16,64
159,30,5,25,125
159,NA,6,36,216
159,21.5,1,1,1
159,22.5,2,4,8
159,16,3,9,27
159,23.5,4,16,64
159,19.5,5,25,125
159,26.5,6,36,216
159,30,1,1,1
159,22.5,2,4,8
159,24.5,3,9,27
159,27,4,16,64
159,31,5,25,125
159,22,6,36,216
159,27,1,1,1
159,28,2,4,8
159,NA,3,9,27
159,29.5,4,16,64
159,34.5,5,25,125
159,27,6,36,216
159,24,1,1,1
159,29,2,4,8
159,27,3,9,27
159,26.5,4,16,64
159,28,5,25,125
159,22,6,36,216
159,25.5,1,1,1
159,31.5,2,4,8
159,32,3,9,27
159,30.5,4,16,64
159,31,5,25,125
159,28,6,36,216
159,33,1,1,1
159,25,2,4,8
159,32.5,3,9,27
159,26.5,4,16,64
159,31,5,25,125
159,25,6,36,216
159,26,1,1,1
159,28,2,4,8
159,29,3,9,27
159,34,4,16,64
159,29.5,5,25,125
159,31.5,6,36,216
159,19,1,1,1
159,33,2,4,8
159,31.5,3,9,27
159,24.5,4,16,64
159,24,5,25,125
159,33.5,6,36,216
159,28,1,1,1
159,33,2,4,8
159,28,3,9,27
159,29,4,16,64
159,17.5,5,25,125
159,27,6,36,216
159,28.5,1,1,1
159,29.5,2,4,8
159,31.5,3,9,27
159,27.5,4,16,64
159,27,5,25,125
159,25.5,6,36,216
159,28.5,1,1,1
159,22,2,4,8
159,18.5,3,9,27
159,31,4,16,64
159,27,5,25,125
159,25.5,6,36,216
159,25,1,1,1
159,25,2,4,8
159,31.5,3,9,27
159,20.5,4,16,64
159,14.5,5,25,125
159,21,6,36,216
159,24,1,1,1
159,NA,2,4,8
159,NA,3,9,27
159,23,4,16,64
159,29,5,25,125
159,20.5,6,36,216
161,85.5,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,85,6,36,216
161,81,1,1,1
161,91,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,85,6,36,216
161,97,1,1,1
161,97.5,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,97,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,95,6,36,216
161,96.5,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,96.5,1,1,1
161,88.5,2,4,8
161,94.5,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,8,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,98,4,16,64
161,93,5,25,125
161,NA,6,36,216
161,99.5,1,1,1
161,100,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,100,1,1,1
161,NA,2,4,8
161,100,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,97,1,1,1
161,85,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,94.5,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,100,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,100,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,100,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,100,1,1,1
161,NA,2,4,8
161,90,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,NA,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,NA,5,25,125
161,NA,6,36,216
161,99.5,1,1,1
161,NA,2,4,8
161,NA,3,9,27
161,NA,4,16,64
161,94.5,5,25,125
162,41.5,1,1,1
162,43,2,4,8
162,62,3,9,27
162,61.5,4,16,64
162,59,5,25,125
162,55.5,6,36,216
162,60,1,1,1
162,66.5,2,4,8
162,65.5,3,9,27
162,70,4,16,64
162,76.5,5,25,125
162,61.5,6,36,216
162,67,1,1,1
162,83,2,4,8
162,72.5,3,9,27
162,71.5,4,16,64
162,100,5,25,125
162,99,6,36,216
162,45,1,1,1
162,75,2,4,8
162,88,3,9,27
162,95,4,16,64
162,100,5,25,125
162,99.5,6,36,216
162,49,1,1,1
162,80,2,4,8
162,100,3,9,27
162,99.5,4,16,64
162,100,5,25,125
162,70,6,36,216
162,67.5,1,1,1
