ID,MinutesElapsed,SENSSAvgMom
170,476,70.5
170,666,64.5
170,,
170,60,43.5
170,238,48
170,296,28.5
170,391,38
170,450,47.5
170,624,44.5
170,,
170,60,63
170,273,59.5
170,331,67.5
170,434,59.5
170,559,59.5
170,637,71
170,,
170,60,60.5
170,231,61
170,275,56
170,374,59.5
170,411,61
170,478,60.5
170,,
170,60,59
170,268,65
170,365,62
170,433,65.5
170,465,
170,581,
170,,
170,60,64
170,254,65.5
170,353,62
170,398,
170,509,56.5
170,638,64
170,,
170,60,
170,280,67.5
170,374,35.5
170,476,59
170,543,62
170,573,53
170,,
170,60,49.5
170,267,59
170,313,55
170,431,44.5
170,477,63
170,564,56.5
170,,
170,60,47
170,237,65
170,317,57
170,419,65
170,498,54
170,551,
170,,
170,60,62.5
170,229,60
170,282,64.5
170,317,66
170,440,64.5
170,507,56
170,,
170,60,65
170,266,58.5
170,325,69
170,440,60.5
170,518,63
170,663,64.5
170,,
171,120,55.5
171,291,87.5
171,351,80
171,424,84.5
171,552,65.5
171,608,75
171,,
171,120,77
171,327,80.5
171,379,85
171,421,82.5
171,553,
171,626,75.5
171,,
171,120,91.5
171,321,31.5
171,376,68
171,473,31
171,511,28.5
171,582,
171,,
171,120,
171,329,90
171,400,74.5
171,492,66
171,530,33.5
171,620,81
171,,
171,120,62
171,275,43
171,345,
171,459,
171,504,
171,547,
171,,
171,120,
171,282,68.5
171,348,34
171,427,61.5
171,503,67
171,594,
171,,
171,120,
171,305,62
171,360,24
171,445,30.5
171,518,
171,628,
171,,
171,120,27.5
171,323,27
171,380,
171,427,
171,470,
171,536,67
171,,
171,120,26.5
171,324,
171,359,69
171,405,28
171,504,25
171,601,35
171,,
171,120,29
171,329,
171,385,
171,458,20
171,553,
171,638,
171,,
171,120,
171,297,20
171,353,
171,429,
171,520,
171,570,22.5
171,,
171,120,19.5
171,314,23.5
171,398,
171,466,
171,543,12.5
171,610,
171,,
171,120,9.5
171,305,
171,338,13.5
171,455,6.5
171,526,8.5
171,602,
171,,
171,120,21
171,289,13.5
171,352,5.5
171,433,22.5
171,497,
171,677,68.5
171,,
171,120,19.5
171,295,23.5
171,377,
171,418,11.5
171,460,
171,616,6
171,,
171,120,
171,304,70
171,364,37
171,439,18
171,541,44
171,682,22.5
171,,
171,120,
171,329,66.5
171,384,67
171,438,
171,563,65
171,688,27.5
171,,
171,120,
171,328,74
171,404,72.5
171,438,34
171,521,
171,636,65.5
171,,
171,120,65
171,293,
171,343,67.5
171,433,38.5
171,482,70
171,606,60
171,,
171,120,
171,298,78
171,385,71.5
171,478,70
171,583,67
171,618,73.5
171,,
171,120,
171,282,
171,342,
171,443,70
171,487,
171,545,75.5
171,,
172,60,50.5
172,220,25.5
172,327,50.5
172,417,1
172,535,1
172,687,1
172,,
172,60,1
172,255,50.5
172,305,1
172,367,1
172,500,1
172,576,1
172,,
172,60,1
172,242,1
172,316,1
172,418,1
172,548,1
172,607,1
172,,
172,60,1
172,274,1
172,353,1
172,451,1
172,510,1
172,647,1
172,,
172,60,1
172,241,1.5
172,302,1
172,367,
172,443,50
172,631,1
172,,
172,60,1
172,244,1
172,324,1
172,402,
172,447,1
172,602,1
172,,
172,60,1
172,280,1
172,382,
172,437,1
172,532,1
172,605,2
172,,
172,60,1
172,271,1
172,364,1
172,426,1
172,508,1
172,595,1
172,,
172,60,1
172,230,3
172,322,1
172,358,1
172,441,2
172,614,1
172,,
172,60,1
172,216,1
172,315,1
172,377,1
172,457,
172,633,1
172,,
172,60,1
172,251,1.5
172,312,
172,377,1
172,487,
172,676,44.5
172,,
172,60,1
172,252,1
172,309,
172,345,1
172,502,
172,562,1
172,,
172,60,1
172,281,
172,338,1
172,445,1
172,546,1
172,661,1
172,,
172,60,1
172,246,1
172,350,1
172,443,1
172,550,1
172,610,1
172,,
172,60,50.5
172,226,1
172,266,1
172,314,
172,487,1
172,679,1
172,,
172,60,1
172,220,1
172,259,
172,320,
172,429,1
172,580,1
172,,
172,60,50.5
172,264,50.5
172,350,1
172,408,
172,521,
172,647,1
172,,
172,60,1
172,253,1
172,326,1
172,410,1
172,451,1
172,603,1
172,,
172,60,1
172,247,1
172,303,1
172,381,1
172,482,1
172,634,1
172,,
172,60,1
172,231,1
172,307,1
172,345,
172,405,1
172,507,1
172,,
172,60,1
172,239,1
172,292,1
172,395,1
172,458,1
172,564,1
172,,
175,60,59.5
175,236,
175,292,
175,420,
175,472,
175,629,48
175,,
175,60,41
175,229,
175,304,
175,405,
175,518,
175,597,
175,,
175,60,45
175,274,
175,360,
175,420,
175,516,
175,594,34
175,,
175,60,54
175,211,
175,321,
175,442,
175,473,
175,597,15
175,,
175,60,
175,258,
175,336,
175,421,
175,470,
175,511,
175,,
175,60,
175,234,
175,298,
175,371,19
175,498,
175,605,
175,,
175,60,62.5
175,239,
175,307,
175,349,
175,408,
175,559,64.5
175,,
175,60,
175,267,
175,338,
175,418,
175,457,
175,621,
175,,
175,60,
175,238,
175,287,
175,353,
175,430,
175,555,66
175,,
175,60,
175,250,
175,301,
175,355,
175,435,
175,577,
175,,
175,60,
175,256,
175,339,
175,433,
175,558,
175,660,
175,,
175,60,
175,212,
175,313,
175,425,
175,524,
175,585,
175,,
175,60,
175,280,
175,353,
175,440,
175,562,
175,631,8
175,,
175,60,
175,249,
175,285,
175,392,
175,523,
175,689,
175,,
175,60,
175,227,
175,311,
175,350,
175,486,
175,570,1
175,,
175,60,
175,232,
175,269,
175,341,
175,476,
175,525,
175,,
175,60,
175,261,
175,309,
175,352,
175,516,
175,566,72
175,,
175,60,
175,253,
175,334,
175,391,
175,450,
175,631,
175,,
175,60,10
175,223,
175,268,
175,404,
175,524,
175,650,7.5
175,,
175,60,3.5
175,247,
175,353,
175,412,
175,472,
175,535,1
175,,
175,60,
175,212,
175,307,
175,417,
175,474,
175,646,
175,,
172,60,54
172,249,82.5
172,362,34.5
172,480,59
172,553,68.5
172,674,75.5
172,,
172,60,63
172,244,65.5
172,324,77
172,434,
172,498,71.5
172,625,80
172,,
172,60,43.5
172,224,34.5
172,310,24
172,417,26
172,545,34
172,623,31
172,,
172,60,61.5
172,220,49.5
172,340,61
172,440,39.5
172,588,59.5
172,684,65.5
172,,
172,60,62.5
172,225,62.5
172,339,61.5
172,439,29.5
172,564,43.5
172,676,67
172,,
172,60,47
172,281,64.5
172,354,64.5
172,485,48.5
172,577,38
172,646,
172,,
172,60,47
172,188,65.5
172,283,64.5
172,412,58.5
172,529,47.5
172,656,60
172,,
172,60,47
172,261,47
172,351,49.5
172,454,
172,554,44.5
172,647,69.5
172,,
172,60,66
172,232,53
172,336,
172,392,
172,521,69.5
172,585,45
172,,
172,60,67
172,297,69.5
172,432,67
172,491,63
172,627,62.5
172,671,77.5
172,,
172,60,
172,197,47.5
172,315,70.5
172,380,68.5
172,496,46.5
172,578,68
172,,
172,60,26
172,242,50.5
172,324,60
172,435,73
172,519,63
172,627,
172,,
172,60,62
172,221,
172,326,67.5
172,427,
172,516,33.5
172,647,31
172,,
172,60,22.5
172,261,61
172,342,45.5
172,445,34.5
172,551,
172,675,68
172,,
172,60,62.5
172,227,71.5
172,309,73
172,381,
172,499,68.5
172,598,52
172,,
172,60,71
172,196,70
172,287,
172,434,
172,496,52
172,616,75
172,,
172,60,75.5
172,189,
172,298,
172,407,57
172,486,67
172,556,73.5
172,,
172,60,66
172,198,31
172,322,
172,381,49
172,524,75.5
172,576,68.5
172,,
172,60,67
172,220,
172,305,
172,408,
172,519,
172,643,70.5
172,,
172,60,64.5
172,205,
172,318,66
172,360,
172,529,81.5
172,582,65
172,,
172,60,68.5
172,206,63
172,306,73.5
172,423,62.5
172,530,69.5
172,634,74.5
172,,
173,60,65
173,276,91
173,401,
173,449,89
173,559,80.5
173,677,81.5
173,,
173,60,89
173,227,90.5
173,334,63
173,405,31.5
173,543,63.5
173,643,10
173,,
173,60,73.5
173,182,75.5
173,259,99
173,366,
173,498,87
173,569,15.5
173,,
173,60,83.5
173,232,73
173,332,27
173,437,27.5
173,555,81.5
173,651,88.5
173,,
173,60,10.5
173,276,95.5
173,368,55
173,415,100
173,579,
173,649,99.5
173,,
173,60,51.5
173,241,96.5
173,367,96
173,433,99.5
173,527,99.5
173,663,99
173,,
173,60,98.5
173,303,98.5
173,409,
173,524,96
173,624,97
173,686,100
173,,
173,60,99.5
173,218,
173,328,97.5
173,476,98.5
173,509,97.5
173,670,57.5
173,,
173,60,97.5
173,183,98
173,282,98.5
173,350,97.5
173,508,
173,580,99
173,,
173,60,94.5
173,250,
173,334,1
173,438,94.5
173,573,99.5
173,688,99
173,,
173,60,99.5
173,205,96.5
173,311,1
173,388,98
173,493,2.5
173,581,53
173,,
173,60,98.5
173,192,
173,301,96
173,442,96.5
173,514,96
173,595,1
173,,
173,60,1.5
173,260,97.5
173,347,98.5
173,450,99
173,539,98.5
173,652,
173,,
173,60,97.5
173,252,100
173,347,
173,429,90
173,550,99.5
173,625,99.5
173,,
173,60,96
173,269,99
173,336,
173,478,98.5
173,578,94.5
173,671,99.5
173,,
173,60,95
173,314,98.5
173,406,97
173,460,97.5
173,589,99
173,669,100
173,,
173,60,100
173,309,99
173,423,
173,510,
173,574,98.5
173,679,97.5
173,,
173,60,78.5
173,222,98.5
173,362,55
173,421,96.5
173,515,97.5
173,654,98
173,,
173,60,97.5
173,264,97.5
173,384,100
173,503,98.5
173,571,100
173,684,100
173,,
173,60,97.5
173,271,97.5
173,383,100
173,447,
173,545,
173,684,100
173,,
173,60,97.5
173,183,99
173,290,
173,363,95
173,482,100
173,582,98
173,,
175,60,49
175,194,43.5
175,307,64.5
175,402,77.5
175,515,51.5
175,593,86.5
175,,
175,60,53
175,233,100
175,352,75.5
175,456,57.5
175,596,66
175,664,83.5
175,,
175,60,18
175,304,57.5
175,371,64
175,500,75
175,612,64.5
175,677,69.5
175,,
175,60,49
175,255,49
175,371,67
175,463,65
175,589,10.5
175,635,1
175,,
175,60,82.5
175,255,32.5
175,368,49.5
175,455,50
175,545,49.5
175,648,85
175,,
175,60,74.5
175,237,62.5
175,328,50
175,408,100
175,509,31
175,627,50
175,,
175,60,1
175,242,37.5
175,332,56
175,452,1
175,537,49
175,674,49
175,,
175,60,67.5
175,183,49
175,314,74.5
175,374,100
175,508,49.5
175,578,49.5
175,,
175,60,60
175,217,
175,324,49
175,467,21
175,572,75
175,661,49
175,,
175,60,49.5
175,187,50
175,296,70.5
175,389,50
175,536,36.5
175,597,33
175,,
175,60,1
175,197,22
175,285,29
175,383,49
175,514,38.5
175,624,
175,,
175,60,46.5
175,277,49
175,389,49
175,475,49
175,591,16
175,678,46
175,,
175,60,49.5
175,242,49
175,331,49
175,457,31.5
175,551,49
175,653,50
175,,
175,60,69.5
175,239,48.5
175,360,59
175,430,49
175,598,44
175,677,40.5
175,,
175,60,49
175,230,61.5
175,291,78
175,392,100
175,518,73.5
175,604,100
175,,
175,60,49
175,258,65.5
175,356,76.5
175,431,54
175,567,49
175,633,92
175,,
175,60,50
175,275,92.5
175,348,49
175,442,57
175,560,73.5
175,621,75
175,,
175,60,49
175,329,56.5
175,423,62.5
175,503,54.5
175,590,35
175,675,26.5
175,,
175,60,50
175,222,59
175,337,57
175,402,18.5
175,561,10.5
175,637,49.5
175,,
175,60,48.5
175,269,27.5
175,367,39
175,473,50
175,558,64
175,659,49.5
175,,
175,60,25
175,214,49
175,299,49
175,410,
175,493,49
175,652,31
175,,
176,60,53.5
176,195,39
176,285,52
176,407,47
176,498,44.5
176,569,47
176,,
176,60,42
176,307,39.5
176,413,72
176,453,53
176,593,49
176,679,57
176,,
176,60,40
176,226,43.5
176,344,41
176,480,55
176,590,57.5
176,636,54
176,,
176,60,51
176,295,56
176,383,58.5
176,514,54
176,566,57
176,669,
176,,
176,60,63
176,186,62
176,296,57
176,358,59
176,512,53
176,619,55
176,,
176,60,
176,181,46
176,308,58.5
176,380,66
176,497,36
176,616,47
176,,
176,60,59.5
176,221,
176,301,65.5
176,417,58
176,501,74.5
176,593,68.5
176,,
176,60,35.5
176,241,48.5
176,350,
176,406,62.5
176,529,67.5
176,642,62
176,,
176,60,36.5
176,215,63.5
176,295,29
176,400,67.5
176,500,61.5
176,604,59.5
176,,
176,60,65
176,183,39
176,256,64
176,348,61
176,493,54.5
176,587,
176,,
176,60,32
176,210,48
176,307,58.5
176,360,60.5
176,471,63
176,623,
176,,
176,60,61.5
176,295,64.5
176,390,
176,496,66
176,602,
176,647,
176,,
176,60,59.5
176,206,
176,330,62
176,407,60.5
176,575,
176,628,62.5
176,,
176,60,57.5
176,210,59
176,293,58
176,401,36
176,485,52
176,558,70.5
176,,
176,60,31
176,258,50.5
176,386,
176,511,67
176,601,55.5
176,684,50
176,,
176,60,35
176,263,63.5
176,343,63.5
176,434,64.5
176,514,
176,676,66
176,,
176,60,65.5
176,225,58
176,323,56
176,431,55
176,540,59.5
176,623,56
176,,
176,60,63
176,263,60
176,379,58
176,507,
176,589,62
176,685,66
176,,
176,60,31.5
176,247,59.5
176,355,50
176,440,60.5
176,566,60.5
176,655,58.5
176,,
176,60,61.5
176,180,58.5
176,298,58.5
176,401,
176,476,61
176,554,
176,,
176,60,60.5
176,266,56.5
176,362,49.5
176,483,68
176,586,
176,673,
176,,
178,60,69
178,267,66
178,366,70
178,424,76.5
178,578,66
178,644,67.5
178,,
178,60,77.5
178,206,85
178,267,82
178,397,76.5
178,522,76
178,580,74
178,,
178,60,76
178,222,74
178,346,74
178,478,73
178,523,79.5
178,681,73.5
178,,
178,60,77.5
178,258,
178,354,80.5
178,473,76.5
178,565,72.5
178,662,74.5
178,,
178,60,87.5
178,234,
178,298,76
178,425,84
178,483,78.5
178,617,76.5
178,,
178,60,73
178,200,
178,288,81.5
178,358,
178,464,71.5
178,582,85.5
178,,
178,60,77
178,186,80
178,270,72
178,352,75
178,459,77.5
178,563,85
178,,
178,60,79
178,227,
178,286,
178,395,
178,516,72.5
178,592,72
178,,
178,60,74
178,222,
178,280,
178,398,80
178,504,69.5
178,632,
178,,
178,60,74.5
178,275,
178,395,67
178,531,
178,593,66.5
178,690,71.5
178,,
178,60,64
178,195,62
178,308,
178,419,72
178,532,
178,603,
178,,
178,60,77.5
178,216,74
178,355,
178,421,
178,566,
178,665,
178,,
178,60,73
178,184,73.5
178,321,
178,421,
178,491,77
178,626,69.5
178,,
178,60,70.5
178,208,69.5
178,300,71
178,350,73.5
178,497,71.5
178,564,69.5
178,,
178,60,78.5
178,228,73
178,366,84
178,455,73
178,507,84.5
178,637,72.5
178,,
178,60,75
178,199,69.5
178,334,69
178,434,68.5
178,529,74
178,610,76
178,,
178,60,71
178,279,72.5
178,343,76.5
178,485,72.5
178,569,73
178,642,
178,,
178,60,73.5
178,278,72.5
178,361,
178,429,73.5
178,554,74.5
178,663,81
178,,
178,60,78.5
178,221,72.5
178,345,
178,409,74.5
178,532,80.5
178,639,74.5
178,,
178,60,70
178,202,
178,261,
178,356,78.5
178,438,72
178,554,
178,,
178,60,80.5
178,189,80
178,244,72.5
178,349,76
178,475,76
178,575,75.5
178,,
179,60,5.5
179,278,35
179,349,15.5
179,463,15.5
179,540,50
179,651,10.5
179,,
179,60,1
179,274,80
179,349,80
179,479,87.5
179,552,
179,686,72.5
179,,
179,60,57.5
179,233,67.5
179,278,75
179,399,67.5
179,529,70
179,620,65
179,,
179,60,45
179,227,60
179,301,57.5
179,411,70
179,486,40
179,613,55
179,,
179,60,30.5
179,211,72.5
179,288,37.5
179,376,68
179,488,74
179,609,50
179,,
179,60,31.5
179,270,64.5
179,352,62.5
179,439,78.5
179,538,35
179,640,85
179,,
179,60,45
179,269,65
179,335,72.5
179,475,63
179,545,83.5
179,653,58
179,,
179,60,60.5
179,279,70
179,396,77.5
179,469,100
179,565,60
179,677,61.5
179,,
179,60,32.5
179,218,79.5
179,267,68
179,404,63
179,465,64
179,631,58
179,,
179,60,48
179,197,79.5
179,306,60
179,380,76.5
179,519,35
179,633,80
179,,
179,60,1
179,223,79.5
179,309,79.5
179,404,89
179,496,77.5
179,601,66.5
179,,
179,60,13
179,193,41.5
179,301,30
179,379,80.5
179,449,61
179,560,85
179,,
179,60,24
179,185,76.5
179,278,84.5
179,392,73
179,498,88
179,562,87
179,,
179,60,54
179,241,76
179,356,91.5
179,443,75.5
179,536,73
179,639,61
179,,
179,60,57.5
179,188,61.5
179,285,65.5
179,361,67
179,430,57
179,592,70
179,,
179,60,54
179,248,73
179,342,82
179,465,45.5
179,566,92
179,672,100
179,,
179,60,46.5
179,299,87.5
179,369,69
179,469,57.5
179,578,49
179,689,55
179,,
179,60,71
179,269,66
179,371,73
179,464,74.5
179,603,76
179,672,95.5
179,,
179,60,70
179,226,65.5
179,363,100
179,467,57
179,555,
179,657,65.5
179,,
179,60,47.5
179,191,74.5
179,237,
179,379,85
179,487,82
179,585,58.5
179,,
179,60,67
179,233,79.5
179,356,69
179,470,69.5
179,586,57
179,641,65
179,,
180,60,51
180,258,48.5
180,365,62.5
180,436,51.5
180,545,50.5
180,657,65.5
180,,
180,60,52
180,194,49.5
180,303,52
180,397,37.5
180,498,54.5
180,589,67.5
180,,
180,60,48.5
180,202,40.5
180,323,49
180,412,49
180,523,60
180,635,62
180,,
180,60,51
180,242,46.5
180,325,57
180,412,40
180,521,49.5
180,603,59.5
180,,
180,60,46.5
180,224,43.5
180,339,35.5
180,449,49.5
180,497,49
180,636,38.5
180,,
180,60,24.5
180,257,52.5
180,376,58.5
180,471,57.5
180,572,53.5
180,653,44
180,,
180,60,37.5
180,284,56
180,412,50
180,494,47.5
180,587,50
180,675,
180,,
180,60,30.5
180,252,56.5
180,410,
180,492,50
180,596,52
180,647,66.5
180,,
180,60,39
180,180,59.5
180,279,
180,415,36.5
180,520,38
180,610,51.5
180,,
180,60,36.5
180,236,48
180,317,49.5
180,431,36
180,531,50
180,685,8.5
180,,
180,60,43
180,248,33.5
180,361,35.5
180,473,50.5
180,550,50
180,660,54.5
180,,
180,60,40.5
180,197,40.5
180,316,36
180,400,52.5
180,533,
180,602,48.5
180,,
180,60,40
180,215,
180,335,48.5
180,463,57.5
180,561,
180,654,48
180,,
180,60,67.5
180,293,42.5
180,359,49.5
180,471,61
180,561,
180,662,57.5
180,,
180,60,52
180,286,49.5
180,423,29.5
180,534,44.5
180,648,
180,681,47.5
180,,
180,60,41.5
180,192,
180,249,52.5
180,407,48.5
180,489,
180,618,49
180,,
180,60,46.5
180,181,
180,330,
180,385,52
180,540,46.5
180,627,57
180,,
180,60,46
180,281,46.5
180,357,
180,474,47.5
180,576,
180,644,
180,,
180,60,41.5
180,262,
180,328,47.5
180,412,37
180,568,45.5
180,636,
180,,
180,60,57.5
180,282,49
180,406,51.5
180,489,62
180,610,49.5
180,683,
180,,
180,60,38
180,261,50.5
180,337,53.5
180,416,47.5
180,522,52.5
180,660,52.5
180,,
181,60,22
181,208,50
181,324,54.5
181,406,52.5
181,537,49.5
181,629,32
181,,
181,60,56
181,259,48
181,391,67
181,444,48.5
181,544,76.5
181,637,58
181,,
181,60,36.5
181,207,54.5
181,274,31
181,402,61
181,515,55
181,559,62
181,,
181,60,36
181,193,65
181,252,41.5
181,396,54.5
181,505,50
181,587,44.5
181,,
181,60,40
181,249,46
181,366,34.5
181,488,50
181,604,43
181,670,33
181,,
181,60,43.5
181,204,51.5
181,337,56.5
181,421,45.5
181,523,46.5
181,615,33.5
181,,
181,60,35
181,240,52
181,316,40
181,414,57
181,554,55.5
181,674,64
181,,
181,60,41
181,222,59
181,339,
181,436,
181,525,39.5
181,628,38
181,,
181,60,22.5
181,325,54
181,380,49.5
181,519,56
181,597,42.5
181,681,41.5
181,,
181,60,46
181,190,59
181,302,55.5
181,385,44.5
181,480,
181,609,53.5
181,,
181,60,40
181,265,59
181,385,54
181,490,61.5
181,562,51.5
181,680,50
181,,
181,60,46.5
181,293,48
181,405,34.5
181,526,57
181,594,51
181,676,58
181,,
181,60,42.5
181,268,58
181,331,48
181,439,58.5
181,537,52.5
181,647,49.5
181,,
181,60,37
181,252,41.5
181,381,40.5
181,488,39.5
181,602,37
181,687,38
181,,
181,60,43
181,205,44
181,320,35.5
181,457,35.5
181,558,30
181,662,63
181,,
181,60,49.5
181,286,57
181,369,59.5
181,488,50
181,583,62.5
181,661,50
181,,
181,60,63
181,238,57.5
181,297,52.5
181,426,58
181,495,60
181,603,59.5
181,,
181,60,55
181,264,60.5
181,389,54
181,462,57.5
181,598,57
181,653,58.5
181,,
181,60,53.5
181,202,49.5
181,305,50
181,362,50
181,506,55.5
181,571,59
181,,
181,60,54.5
181,199,60.5
181,346,55.5
181,408,55.5
181,539,49.5
181,620,51.5
181,,
181,60,57
181,189,53
181,314,55.5
181,418,59
181,468,53.5
181,586,56
181,,
182,60,84.5
182,278,94
182,320,90.5
182,483,93.5
182,558,94.5
182,627,91.5
182,,
182,60,13.5
182,206,17
182,351,11.5
182,419,81
182,548,91
182,649,84
182,,
182,60,14.5
182,210,90.5
182,302,94
182,390,93.5
182,455,87
182,577,90
182,,
182,60,46
182,261,50.5
182,391,90.5
182,452,72.5
182,544,83.5
182,682,94
182,,
182,60,82
182,198,48.5
182,252,85.5
182,404,89.5
182,470,95.5
182,609,94
182,,
182,60,83.5
182,228,87.5
182,284,84
182,429,93.5
182,541,
182,582,83.5
182,,
182,60,90
182,181,85
182,229,81.5
182,356,75
182,435,86.5
182,569,92
182,,
182,60,73.5
182,226,79
182,312,
182,380,80.5
182,490,86
182,611,92
182,,
182,60,78.5
182,296,75.5
182,381,86
182,449,87
182,585,95.5
182,688,91.5
182,,
182,60,89.5
182,203,93.5
182,262,82
182,386,87.5
182,497,86.5
182,575,88.5
182,,
182,60,88
182,211,87.5
182,347,73.5
182,443,79.5
182,546,82.5
182,610,87
182,,
182,60,88.5
182,271,92.5
182,335,95.5
182,489,84.5
182,593,80
182,659,92
182,,
182,60,89.5
182,297,
182,361,85
182,504,79
182,632,87
182,687,84.5
182,,
182,60,83
182,220,81.5
182,335,91
182,426,86.5
182,574,23
182,685,82
182,,
182,60,81
182,275,72
182,355,78.5
182,433,68.5
182,565,87
182,625,73.5
182,,
182,60,71
182,275,88.5
182,343,90
182,497,80.5
182,602,82.5
182,670,85.5
182,,
182,60,69.5
182,234,79
182,318,81
182,455,81.5
182,520,79
182,628,79.5
182,,
182,60,67.5
182,262,82
182,360,80
182,450,76
182,562,78
182,623,84
182,,
182,60,81.5
182,226,87.5
182,342,87
182,445,83.5
182,517,81.5
182,648,91
182,,
182,60,87
182,262,90.5
182,333,86.5
182,440,87
182,602,86
182,668,87.5
182,,
182,60,79.5
182,325,92.5
182,393,82.5
182,512,88.5
182,622,
182,682,83
182,,
183,60,18
183,219,
183,327,31.5
183,422,21.5
183,555,63.5
183,685,35
183,,
183,60,46
183,204,
183,289,40.5
183,422,47
183,474,
183,575,34
183,,
183,60,25.5
183,198,
183,258,
183,337,
183,443,50
183,592,40.5
183,,
183,60,16
183,236,33.5
183,389,
183,494,67
183,597,91.5
183,668,72
183,,
183,60,85
183,272,95
183,413,82
183,492,
183,586,
183,675,57.5
183,,
183,60,84.5
183,208,81.5
183,290,95.5
183,426,68
183,536,74.5
183,595,95
183,,
183,60,85
183,284,
183,385,85
183,504,
183,613,68.5
183,669,21
183,,
183,60,99
183,221,100
183,300,98.5
183,419,
183,499,
183,587,77.5
183,,
183,60,67.5
183,226,
183,332,84.5
183,434,
183,548,84.5
183,610,80.5
183,,
183,60,85.5
183,183,72.5
183,318,95
183,422,83.5
183,521,75
183,620,65.5
183,,
183,60,86
183,213,
183,321,87
183,428,80
183,512,85
183,576,91.5
183,,
183,60,100
183,242,100
183,353,69.5
183,424,95
183,586,100
183,633,100
183,,
183,60,85
183,234,60
183,345,81.5
183,402,70.5
183,522,90
183,631,92
183,,
183,60,82
183,297,100
183,393,98.5
183,456,98.5
183,555,
183,663,89.5
183,,
183,60,100
183,219,
183,302,
183,410,77
183,514,68
183,615,89
183,,
183,60,74
183,245,95
183,375,85.5
183,480,63.5
183,566,59
183,657,83.5
183,,
183,60,99
183,315,
183,377,84.5
183,475,99
183,579,
183,677,94.5
183,,
183,60,100
183,222,100
183,317,87.5
183,391,69.5
183,505,98.5
183,653,98
183,,
183,60,92
183,183,100
183,257,100
183,391,99
183,464,86
183,566,84
183,,
183,60,97
183,205,100
183,265,95.5
183,376,90.5
183,466,93.5
183,582,97
183,,
183,60,97.5
183,308,79.5
183,428,83
183,546,86.5
183,606,100
183,689,100
183,,
184,180,30.5
184,324,
184,388,54
184,508,59
184,572,64.5
184,669,81.5
184,,
184,180,27
184,280,22
184,347,37.5
184,474,56
184,554,58.5
184,599,69.5
184,,
184,180,39.5
184,326,44.5
184,358,55
184,482,67
184,526,70.5
184,635,75
184,,
184,180,62.5
184,319,61
184,420,67.5
184,500,79.5
184,576,69.5
184,657,49
184,,
184,180,72.5
184,314,45.5
184,378,61
184,448,50
184,536,62.5
184,662,83.5
184,,
184,180,65
184,293,59
184,352,50.5
184,445,50
184,561,28.5
184,624,51
184,,
184,180,50.5
184,278,52
184,334,50.5
184,430,64.5
184,499,50.5
184,582,70
184,,
184,180,50
184,280,51
184,394,45.5
184,463,36.5
184,555,37.5
184,644,49
184,,
184,180,51.5
184,270,48
184,319,50.5
184,414,50.5
184,532,60
184,583,61
184,,
184,180,49
184,273,36.5
184,342,36.5
184,404,35
184,490,55.5
184,567,38
184,,
184,180,24
184,328,48
184,439,39
184,525,50
184,566,34
184,667,52.5
184,,
184,180,42
184,364,49
184,410,63.5
184,536,47.5
184,621,
184,659,30
184,,
184,180,41
184,282,35
184,377,36
184,490,35
184,570,37
184,642,47.5
184,,
184,180,34
184,298,30.5
184,407,38
184,462,50.5
184,562,34.5
184,629,45.5
184,,
184,180,51.5
184,375,42.5
184,422,45
184,521,55
184,627,57.5
184,680,50.5
184,,
184,180,38
184,300,37.5
184,392,41
184,438,44.5
184,569,48
184,657,58.5
184,,
184,180,42
184,307,46
184,396,68
184,482,84
184,562,53.5
184,615,67
184,,
184,180,43
184,326,34
184,414,35.5
184,475,29
184,575,45
184,661,47.5
184,,
184,180,54.5
184,280,51.5
184,378,50.5
184,457,50.5
184,517,50
184,630,63
184,,
184,180,58
184,294,58.5
184,397,68.5
184,445,64.5
184,537,58.5
184,611,55
184,,
184,180,59
184,317,52
184,409,56
184,510,
184,565,55.5
184,660,56.5
184,,
185,60,67.5
185,188,
185,276,73
185,419,85.5
185,521,72
185,615,81
185,,
185,60,79
185,225,
185,346,80
185,478,
185,532,100
185,672,
185,,
185,60,78
185,224,73
185,362,69
185,485,
185,545,57
185,675,
185,,
185,60,80
185,216,54.5
185,266,71
185,369,70
185,488,73
185,612,75.5
185,,
185,60,75
185,197,67
185,332,74.5
185,452,
185,508,67
185,589,70.5
185,,
185,60,71.5
185,195,
185,306,76
185,384,87
185,517,
185,586,74.5
185,,
185,60,72
185,311,70
185,388,71.5
185,514,
185,612,
185,678,76
185,,
185,60,68.5
185,289,
185,404,64
185,514,71
185,607,
185,682,
185,,
185,60,86
185,232,
185,295,
185,423,84
185,512,
185,573,
185,,
185,60,85.5
185,294,
185,366,67.5
185,462,72
185,578,71.5
185,649,75.5
185,,
185,60,73.5
185,181,87
185,281,75.5
185,416,75
185,468,
185,574,
185,,
185,60,77
185,224,
185,336,
185,391,79
185,503,
185,603,82
185,,
185,60,87.5
185,224,85.5
185,336,73
185,391,88.5
185,561,
185,603,91.5
185,,
185,60,80.5
185,273,
185,346,83
185,474,87.5
185,591,
185,676,78
185,,
185,60,81.5
185,286,84
185,374,81.5
185,517,
185,630,
185,684,
185,,
185,60,86
185,237,91.5
185,351,
185,465,86.5
185,534,
185,640,
185,,
185,60,85
185,219,
185,257,
185,409,93.5
185,479,
185,615,
185,,
